K03455_4,0.00020476847,1.8672064e-05,0.00013312986,1.7877519e-05,5.571633e-05,0.00016250365,3.1413392e-06,-3.943848e-06,1.5496342e-05,2.8955397e-05,0.0002093827,0.00019902873,0.00013597221,6.1426067e-06,6.0980758e-05,2.621869e-05,0.00012826911,5.5151188e-05,2.6353859e-05,0.00015875678,-0.000109518594,0.00012250696,-6.962204e-06,2.7457232e-05,0.00010215749,6.723851e-05,-4.3317017e-05,0.00017983938,3.5557765e-05,7.0711656e-05,0.00021527274,0.00013476002,6.614315e-05,8.569809e-05,3.1001513e-05,3.7011247e-05,2.0200976e-06,0.00011852197,0.00015514165,0.0001669293,0.0001603214,8.585506e-05,7.2001756e-05,-4.4530498e-05,-3.6276917e-05,6.5168635e-05,-9.467778e-05,0.00029165196,-2.691926e-05,-4.565162e-05,8.106199e-05,-1.0793635e-05,6.0802206e-05,2.7919434e-06,0.00015599771,0.00014491766,-0.00015106148,5.6006676e-05,0.0001560655,-4.3377826e-05,2.423004e-05,-0.00012920142,0.00020882988,2.7652548e-05,0.00025679093,-0.0002096333,-1.45048525e-05,0.00019655467,-8.670321e-05,-1.6548205e-05,0.00014067034,0.00025948405,6.467958e-05,0.00016356178,-4.7065336e-05,-9.4121475e-05,0.00015050005,3.384149e-05,2.320143e-05,5.3829153e-06,-0.0001176126,-1.09860375e-05,0.0002773956,0.000108744876,9.94678e-05,0.00011063455,1.3040349e-05,3.951279e-05,0.00024969334,0.00015796087,-6.2370156e-05,3.0176952e-08,3.9442675e-05,5.692737e-05,-8.311213e-05,1.6016696e-05,6.8955436e-05,9.506149e-05,-7.8185e-05,0.00028403176
AF324493_5,0.00016568729,-3.0239436e-05,-4.473067e-06,0.0002369425,0.00011626751,0.0001750604,0.00012318646,0.000115920266,0.00015610052,9.0994195e-05,1.7070088e-05,0.00012623971,3.6997764e-07,4.388987e-05,0.00016256802,9.4176634e-05,6.400745e-05,0.00012527012,9.340695e-05,0.00017094592,0.00014999481,0.000225785,5.527973e-06,1.0878897e-05,0.00022109796,4.8005022e-05,-3.3906123e-05,9.141838e-05,-1.8380641e-06,0.00015691682,6.257598e-05,4.289894e-05,7.024869e-06,4.4808632e-05,7.427787e-05,2.225073e-05,0.00011735905,8.898362e-05,0.00013227866,-4.8496586e-05,0.00019825503,0.00011349148,9.973407e-05,4.3309494e-05,1.7499895e-05,5.065001e-05,-2.6649202e-06,6.905861e-05,4.1522006e-05,2.5368863e-05,0.00011886025,7.524553e-05,6.269469e-05,0.00010765287,5.964923e-05,9.620153e-05,0.0002407933,1.737842e-05,0.00012086703,-4.2911874e-05,0.0001683635,4.4379292e-05,0.00028399847,-5.8114205e-05,0.00023762671,7.282254e-05,-0.00020807482,-6.813037e-05,0.0001968569,5.648978e-05,0.00025303315,0.00010636257,-1.748223e-05,-5.973832e-05,1.653025e-05,4.2103038e-05,2.8530817e-06,8.495105e-06,-0.00013206022,6.9179354e-05,8.820986e-05,0.00011723091,-0.00016044918,-0.0001820563,9.111626e-05,0.00021475498,0.00036020705,0.00020330466,1.0747794e-05,-3.58977e-05,7.463608e-05,0.00015520617,0.00023183964,0.0004107433,-2.4296363e-05,0.00020325487,8.361707e-05,8.040385e-05,-2.0116582e-05,3.3880762e-05
AF324493_1,4.180949e-05,8.754482e-05,-8.891134e-05,0.00014078442,-1.4901447e-05,3.62805e-05,-1.6080045e-05,0.0002227122,-2.5125833e-05,-5.8997914e-05,5.413374e-05,-0.00025696313,0.000102405196,0.00015709206,-0.00010600281,-7.507636e-05,4.9266288e-05,2.8137669e-05,-4.107718e-05,-5.418474e-05,-0.00011605839,-4.0161627e-05,-9.5049705e-05,0.00014315716,-0.00018045318,0.00027413337,-8.916627e-05,-4.2491527e-05,0.00015103596,-2.3129522e-05,-0.00011192802,0.00011443134,2.4184441e-05,-3.3653712e-05,-4.4134795e-05,3.642765e-05,0.00010514949,1.7097225e-05,-9.118675e-06,0.00010811565,7.167673e-05,0.00010350886,-5.4954553e-06,-4.6302128e-05,0.0001306926,5.8211994e-05,2.4965668e-06,-5.6497356e-05,-2.6395302e-05,0.00027633266,1.9346424e-05,-9.018659e-05,-5.5847722e-05,2.2013186e-05,-1.3855226e-05,4.9506794e-05,0.00014991748,-0.000100834965,4.8993712e-05,-5.117937e-05,0.0001579386,-7.768621e-05,-8.416435e-05,-0.00011959666,6.515237e-05,-0.00020241408,-2.8837834e-05,-2.7609594e-06,0.000135195,-4.7432248e-05,1.5122106e-05,0.00014132858,0.00012262793,-0.00010069013,-5.821492e-05,2.1479118e-05,6.140629e-05,-5.1262177e-05,-5.802228e-05,-9.77286e-05,0.0001549195,-8.6904074e-05,0.000115412484,-0.00012843704,3.6135607e-05,5.3417392e-05,-6.246619e-05,-3.41743e-05,-2.400167e-05,-1.2672652e-05,1.1733934e-05,4.6709672e-05,7.162695e-05,3.7360613e-05,9.284194e-05,9.957306e-05,6.595489e-05,0.00012381446,0.000103684324,0.00012503211
AB023804_4,4.536217e-05,-7.711621e-05,0.00013841508,-1.62237e-05,8.82128e-05,8.076297e-05,-0.00012486122,-8.585017e-05,0.000120982215,-2.9601926e-05,-0.00015269937,-9.302728e-05,-1.4200066e-05,0.00011429727,-4.912559e-06,0.00010215016,9.004741e-05,-2.8825485e-05,0.00013721312,0.00014790533,-5.317882e-05,0.00016258791,0.0001986165,7.0682676e-05,3.2280983e-05,1.8376279e-05,3.9214432e-05,-3.5339155e-05,-3.4094069e-06,-1.1367193e-05,5.2203304e-05,-0.0001689331,-6.355053e-05,1.1388194e-05,0.00023056366,9.4672396e-05,9.864923e-05,0.00028307413,2.4772384e-05,6.223433e-05,7.930083e-06,-0.00015474822,1.2102816e-05,0.00013028027,0.00012876431,5.3532116e-05,0.00016475137,-0.00015350395,-0.000101810394,4.955301e-05,3.1825773e-05,5.305122e-05,-2.1802556e-05,4.857116e-05,-1.2065757e-05,-2.581104e-05,-3.470613e-05,-7.39567e-05,5.4191547e-05,0.0001290742,-4.9965034e-05,-0.000112712514,0.0001193678,0.000120214056,0.00013397123,8.628524e-05,-6.775587e-05,0.000113481015,-7.990961e-05,-7.0910132e-06,6.554609e-05,-2.5110014e-05,8.247052e-05,-6.391974e-05,0.00010947985,6.541031e-05,4.355064e-05,9.842859e-06,0.00021712249,5.7196838e-05,0.00017070479,0.00016054523,-5.1707535e-05,-9.505554e-06,6.0935927e-05,0.00012896713,7.46278e-05,0.00013007627,-5.341066e-06,6.225067e-07,-6.5506225e-05,-4.3426528e-05,-2.9065186e-05,0.00012396957,6.840533e-05,7.026752e-05,0.0002374342,-3.8289178e-05,0.00012819338,6.495475e-05
EU541617_2,0.000108950895,-2.9006347e-05,7.525798e-06,0.00013511458,-4.499805e-05,9.857457e-05,0.00025959703,7.253094e-05,9.171908e-05,9.4379204e-05,-0.00010799453,-2.391391e-05,7.105927e-05,4.104791e-05,-8.750525e-05,1.3052303e-06,-0.00015656046,-7.984114e-05,0.00016516207,-1.27351495e-05,-3.53393e-05,0.00019764117,-6.295863e-05,0.00012302355,-5.2462452e-05,-7.0342735e-06,0.00011162478,1.4099588e-05,2.2734363e-05,3.9251903e-05,7.7214485e-05,-9.9767785e-05,-6.435114e-05,5.343924e-05,-0.00017162228,0.00014592992,-5.1855426e-05,0.0001864017,4.760002e-05,0.00010712058,-9.413313e-05,-7.734226e-05,0.00015560549,-8.795387e-05,0.00020748166,0.00019979625,-4.4847726e-05,-0.000114573726,8.2906445e-05,2.4971316e-05,-7.605898e-05,0.000106303996,3.6313228e-05,-0.0001031858,0.00022188995,-7.71927e-05,0.00012416721,9.611982e-05,2.537355e-06,6.1622864e-05,7.000826e-05,-2.1057678e-05,1.1032512e-05,3.590238e-05,7.521708e-05,-0.00017782062,3.0047055e-05,-3.1593067e-05,-3.7297672e-05,-7.601355e-05,9.452718e-05,0.00014934318,-0.00011006226,-3.477541e-05,9.8848495e-06,-4.255716e-05,-3.441144e-05,0.00012091262,-0.00016259775,-6.0228085e-05,-0.00012846658,0.00021772647,-9.493708e-05,-4.9319948e-05,0.00012602465,0.0001134557,0.00014480382,0.00027701407,-4.818821e-05,-0.00011024631,0.00020866511,-0.00017001516,-2.5345907e-05,-2.4336993e-07,0.0002926848,-3.7255966e-05,-0.00010862367,3.1886546e-05,6.99105e-06,-5.1877785e-05
K02013_5,1.5099455e-05,0.00014380843,0.00012511495,7.1070244e-05,7.061432e-05,0.00012597085,0.00014402924,7.879656e-06,3.7492846e-05,0.00013934949,0.00012692768,6.900451e-05,5.227874e-05,0.00012809558,0.00014187714,-7.0789713e-07,0.0005269794,0.00015309753,4.9548154e-05,4.7646103e-05,0.000102064754,7.6951306e-05,0.00015371575,5.847635e-07,4.9450373e-05,0.00012459554,0.00019201859,0.00012358,-0.00012399322,-1.5037084e-05,-0.00017865775,-0.0002279948,0.00012932484,0.00014959245,8.743643e-06,9.014334e-05,0.0002157317,6.1250306e-05,-2.767224e-05,1.662462e-05,0.00010645109,2.9290495e-05,3.9135983e-05,8.286011e-05,2.616055e-05,8.668919e-06,-1.0897939e-05,-1.7005974e-05,-4.655073e-06,0.00010317923,1.6514541e-05,0.00014853498,-6.134067e-08,-2.1919611e-06,0.00011103579,5.7182682e-05,0.00014903278,0.00011695362,8.791127e-05,5.6001398e-05,8.5921885e-05,4.5743414e-05,5.097639e-06,4.2310705e-05,1.8428984e-06,2.4568257e-05,-0.00016812031,-5.2409836e-05,5.960727e-06,3.9364284e-05,1.814904e-05,0.0001333968,-5.811437e-06,2.2030548e-05,1.9046538e-05,-4.642688e-06,2.3516566e-05,7.614616e-05,1.5200656e-05,3.8006365e-05,-7.051546e-05,2.6244104e-05,-1.1870316e-05,9.941238e-07,1.3512992e-05,9.558178e-05,1.3002623e-05,2.2562583e-05,4.094517e-05,2.2205784e-05,1.9751815e-05,-3.0149038e-06,9.566949e-05,2.33418e-05,3.614031e-05,1.4659905e-05,4.743447e-05,4.8423724e-05,8.819664e-06,1.1986868e-05
AB052995_3,-9.408895e-05,0.00016289948,3.852609e-05,8.330796e-05,1.6555434e-05,-6.208291e-06,0.00016067621,1.4163253e-05,-5.0558854e-05,0.000109907756,9.328242e-05,-6.179076e-05,0.00021549212,7.958142e-06,3.4912046e-05,-2.0984065e-05,0.0001179573,7.986215e-05,8.340539e-05,0.000164119,0.00020177205,7.1840864e-06,1.1070476e-05,6.841542e-05,0.00015173065,4.699677e-05,0.000106370644,0.00010254479,2.8530107e-05,0.00013594453,0.00016440338,0.00013065105,3.5457882e-07,-5.4491386e-07,9.93682e-05,0.00011420467,0.00061189005,0.00028357023,0.00014136896,9.49364e-05,-4.35361e-05,-7.8307196e-05,0.00014527977,4.914311e-06,9.154634e-05,0.00025061227,-6.7284585e-05,-3.8217462e-05,1.3185063e-05,-8.347217e-06,0.00011513526,0.0001566796,-0.00017548939,8.208298e-05,-6.383917e-05,1.1315367e-05,-0.00010210548,-9.052054e-05,6.661564e-05,0.00020916121,0.0001784725,-6.8885485e-05,-4.6631438e-05,-6.394631e-05,0.00028052295,0.000100408164,0.000105392486,7.404042e-05,5.1711937e-05,0.00021512219,0.00017808833,9.156257e-05,8.047122e-05,3.3463417e-05,7.1082635e-05,-7.428061e-05,-3.715329e-05,0.00017615187,8.7920074e-05,-3.544559e-05,0.00010098312,-1.2353459e-05,-3.2826597e-06,-9.9698394e-05,-4.9049955e-05,-5.0302362e-05,4.16071e-06,-5.2314444e-06,8.711446e-05,-5.755301e-06,-2.9422346e-05,2.1878668e-05,-0.00011364013,0.00019160163,5.9050108e-06,6.540637e-05,8.885365e-05,0.00011429026,-5.5196673e-05,0.00012923803
M17451_1,8.7310245e-06,0.00014295006,0.00013030614,6.31104e-05,8.742301e-05,0.000116074254,0.00014328562,1.15634375e-05,0.00014415118,1.0290025e-05,1.4122648e-05,0.00014428308,5.824027e-05,0.00013054097,0.00013645127,4.7793357e-05,8.898038e-05,0.0001134984,0.00014030721,3.3728928e-05,0.00013360562,5.3725693e-05,1.07749165e-05,0.00014339626,0.00011706088,8.399467e-05,1.1073218e-05,0.00014314443,0.00010242,0.00010400964,2.0355505e-05,0.00013764008,0.00013383913,4.1793406e-05,0.00016604674,0.00017398933,6.088856e-06,0.0001535951,-1.5459024e-07,6.19118e-05,0.00016488605,2.5070556e-05,7.197196e-05,3.270553e-05,8.149651e-05,0.00012519871,0.00013610815,8.784589e-06,6.86525e-05,0.00012248996,0.00017077089,2.9009918e-05,3.452874e-05,9.846766e-05,0.00010847915,8.089476e-05,3.7018635e-05,0.00013265306,0.00012804466,1.5581198e-05,5.2644253e-05,0.00016865182,1.4287982e-05,0.00014173654,4.048778e-05,0.000110096335,0.00011253386,3.3186e-05,4.499304e-05,0.0001455182,0.00015445823,6.479413e-05,0.0001701434,-2.5332336e-06,0.00010231076,8.878845e-05,5.3884934e-05,0.00011133664,7.322234e-05,7.175478e-05,9.466633e-05,1.8735325e-05,-7.237345e-05,-2.4169574e-05,0.00017014769,0.000111922986,0.00014455357,7.1220806e-05,1.8193752e-05,3.014393e-05,0.00011683245,2.3660325e-05,2.9398532e-05,8.646071e-05,7.9570666e-05,1.443804e-06,-4.9160342e-05,7.152029e-05,0.0001275321,7.523372e-05
K03455_1,8.259453e-05,-2.6197464e-05,2.2795533e-05,6.522079e-05,7.0439775e-05,-6.908696e-05,-4.7211703e-05,1.1152071e-05,-5.9901082e-05,-5.994575e-05,0.00010047362,0.00012521597,0.00013660804,-4.680886e-06,-6.4346596e-06,-0.00016995,-1.6442815e-05,-0.00014877008,1.9221452e-05,1.7429816e-06,-1.912065e-05,2.5168713e-06,-0.00016696476,8.735767e-05,-0.000118121956,0.00010627221,0.0001705305,9.53419e-05,-0.00016020868,-0.0001778076,-6.3265175e-06,0.0001140521,3.5754623e-05,-6.089819e-07,0.00013834849,-4.110143e-05,-1.9382553e-05,-1.1692992e-05,-6.3113155e-05,-0.00014505025,4.787379e-05,-0.000110373476,-5.6562498e-05,0.0002191276,6.641915e-05,8.3242114e-05,1.635402e-05,-0.000107632426,8.1574915e-05,0.00025656278,0.00011301955,3.5961497e-05,-7.2913413e-06,0.00021355541,2.6420066e-05,-4.016333e-05,7.378161e-05,0.00010653885,8.767271e-05,0.0001897952,-2.5281795e-05,-4.039177e-05,-3.2967888e-05,9.872496e-05,5.351957e-05,-3.0335139e-05,-2.4882012e-05,-4.5612025e-05,0.00018230146,-0.00018276338,-3.5293837e-05,0.00019216053,1.5130861e-05,-5.2285402e-05,1.5213325e-05,7.8549274e-05,-8.4591724e-05,-0.000102880025,-6.356653e-05,2.691157e-05,-2.5043204e-05,-3.504686e-05,0.0001346007,0.00021514522,-2.2898623e-05,-4.0309194e-05,-0.00013196249,0.00033438514,5.3315376e-05,-9.363736e-05,-7.617432e-05,-0.00012616126,8.4664374e-05,-4.9319817e-05,0.00011565463,-0.00010053793,-0.0001981336,-1.5531715e-06,0.00018740167,0.00021295968
AB052995_4,0.00013658963,-4.246541e-05,2.4736619e-05,3.007076e-05,-4.4194705e-05,0.000181805,9.62547e-05,8.0660735e-05,3.3433244e-05,4.3644886e-05,0.00010090929,1.4907324e-05,0.00012348233,2.680785e-05,0.000113479444,7.882321e-05,6.4644344e-05,7.993564e-05,0.00016441736,0.00019876285,-0.00012626805,8.62884e-05,7.2407274e-05,4.2632542e-05,5.8402347e-05,-7.26691e-05,0.00013613701,0.00013574428,0.00015960618,-2.123169e-05,3.7157766e-05,-8.1142745e-05,7.63855e-05,-0.00011785101,0.00015882816,0.00010507428,0.000120500255,0.00016055492,3.2367316e-05,9.2422415e-05,-1.5519832e-05,-7.825151e-05,6.398658e-05,7.162847e-05,3.0017429e-05,4.903914e-05,0.00024394048,0.00019511947,0.00011900792,5.843899e-05,8.929089e-05,0.00011681745,-8.303807e-06,9.272025e-05,-0.00011194031,0.00018101081,7.167971e-06,0.00011265055,6.1295978e-06,4.2531177e-05,2.3736578e-05,1.7591916e-05,-1.973094e-05,-1.7423958e-05,0.00018051548,6.8740326e-07,-1.7294195e-05,3.4449014e-05,-0.00014611536,0.00020321528,-0.00014024207,0.00020350896,5.60265e-05,3.9096434e-05,8.032146e-05,-3.9181217e-05,0.00014506269,9.266756e-05,3.3012628e-05,0.00024180493,-2.0098203e-05,0.000247372,0.000143851,5.346469e-05,-3.5416535e-05,0.000103022445,-1.9167419e-05,-0.000105871215,-1.753928e-05,-2.4673594e-05,-3.1618238e-05,0.00013357433,-3.134138e-05,0.00022806182,9.277598e-05,4.375022e-05,0.000118830045,4.2870242e-06,5.899666e-05,6.525676e-05
