virsi1190,0.0142604895,0.038383257,0.037788708,0.0071742507,0.04840185,0.011903014
virsi1743,0.019187173,0.038428474,0.04283606,0.0015040453,0.00023442089,0.0007555817
virsi1917,0.026480993,0.002358355,0.023658516,0.00793702,0.0014779288,0.008987306
virsi1752,0.00068891584,0.0003200576,7.6914526e-05,0.00046653682,1.00979405e-05,9.023127e-05
virsi2205,0.028441379,0.03659434,0.008783664,0.034564145,0.022969494,0.027381891
virsi1968,0.007740581,0.009649116,0.00721795,0.0017952343,0.003236722,7.8259035e-07
virsi1757,0.004745835,0.0010231232,0.0036306742,0.00047864433,0.00024924395,0.001112332
virsi1696,0.002070603,0.016671594,0.010000723,0.0077805845,0.0009055782,0.011400036
virsi2178,0.012999261,0.02924166,0.031088455,0.008124371,0.0009922077,0.0006919836
virsi1737,0.007968804,0.04352953,0.008953064,0.043073162,0.04216772,0.008181425
virsi1732,0.0150536625,0.03600393,0.012090221,0.0365648,0.04527848,0.014642497
virsi1366,0.009400163,0.037212208,0.03309591,0.018385293,0.025745424,0.025229642
virsi1897,0.026619133,0.034618832,0.029861296,0.028855186,0.033735428,0.0128881335
virsi1742,0.01763062,0.0013271727,0.0151371,0.005025369,0.003389448,0.001119835
virsi2201,0.04935164,0.001008272,-0.003225938,-0.0034236363,0.025058277,0.006106893
virsi1254,0.026369262,0.03400812,0.011689138,0.037079055,0.02496317,0.027231501
virsi1873,0.010392469,0.055537798,0.0030405289,0.026020825,0.0047563324,0.011986415
virsi1507,0.019240387,0.0021532634,0.009551732,0.002351202,0.00569843,0.0062482874
virsi1691,0.0060255425,0.019917076,0.0069598197,0.0047131917,0.008292373,7.9016485e-05
virsi1882,0.0009296622,0.008879735,0.0051564453,0.00096141803,0.0021825747,0.0022889907
virsi1749,0.038504317,0.018439896,0.02511288,0.017299544,-0.0027786046,0.0035235242
virsi1754,0.002820931,0.002478787,0.0002705796,0.00055299664,0.0002117434,0.00035666753
virsi1666,-5.558542e-05,0.04412926,0.03702503,0.021028798,0.04148581,0.006943682
virsi1265,0.03806951,0.022821177,0.017177524,0.034496453,0.03445947,0.0046024364
virsi1880,0.09126302,0.005042329,0.0038545725,0.0024177455,0.002398222,0.0049806656
virsi1862,0.015103241,0.057655744,0.020748729,0.04996995,0.008827119,0.0177505
virsi1296,0.005520079,0.05831727,0.0016905166,0.033933688,0.017181853,0.025282552
virsi1975,0.00025899842,0.0050090575,0.0011692081,0.0027715876,9.604295e-06,0.0016816728
virsi1720,0.0150536625,0.03600393,0.012090221,0.0365648,0.04527848,0.014642497
virsi1973,0.009539236,0.028530777,0.004178488,0.016408551,0.0060041277,0.02124732
virsi1863,0.017445035,0.051965285,0.017729547,0.00023006309,0.019435875,0.03114151
virsi1901,0.0063066115,0.0017300966,0.0015339988,0.004187511,0.0019809953,0.0007131333
virsi1758,0.006685064,0.0722221,0.0013101029,0.0037719905,0.023488717,0.027438922
virsi1845,0.017558526,0.051002022,0.014669529,0.010409857,-0.000936836,0.03351209
virsi2209,0.0032017992,0.0010697414,-8.368835e-05,-1.3084457e-05,0.0016948996,-0.00017278898
virsi1276,0.04205865,0.0062409886,0.03115959,0.005423612,0.009662807,0.030660499
virsi2196,0.038930807,0.008911949,0.0003077332,0.040093247,0.036823593,0.0132349115
virsi1964,0.015113121,0.053536974,0.0053947708,0.043118272,0.0072832406,0.004890294
virsi1303,0.046662178,0.0034334918,0.028977685,0.037618496,0.020274295,0.0424797
virsi1188,0.0059842453,0.04966728,0.00076626416,-0.0020329482,0.022999752,0.00084296963
virsi1978,0.01831009,0.038962763,0.039242942,0.0044513685,0.027246468,0.019700374
virsi1372,0.009400163,0.037212208,0.03309591,0.018385293,0.025745424,0.025229642
virsi1264,0.028545218,0.023335552,0.018444357,0.01587777,0.0004222576,-0.0009790048
virsi1761,0.013137593,0.04232535,0.02124093,0.031856634,0.0032283156,0.0074394494
virsi1846,0.020976085,0.03935234,0.055816483,0.00329069,0.013625852,0.02778979
virsi1748,0.023814287,0.009906606,0.024498442,0.0020764067,9.163193e-05,0.019457933
virsi1298,0.03333128,0.034144085,0.030646162,0.010890962,0.0036614165,0.03668446
virsi1697,0.011224981,0.001673071,0.0052781636,0.005150792,0.004724426,0.0038854086
virsi1774,0.004370148,0.0013784596,0.0017500765,0.000238694,0.00012839468,0.00019623162
virsi2158,0.025231844,0.011038656,0.023417415,0.012008989,0.02723008,0.0055044866
virsi1876,0.04222495,0.0025483712,0.03182085,0.049163327,0.0003707654,-0.0005339437
virsi1692,0.010228553,0.05961858,0.032599784,0.04168235,0.022865769,0.039496474
virsi1509,0.036049586,0.0174586,0.01640029,0.03156019,0.009894779,0.031715833
virsi1898,0.035527635,0.027735751,0.0012201781,0.0009766056,0.0073850225,0.029238362
virsi1881,0.09126302,0.005042329,0.0038545725,0.0024177455,0.002398222,0.0049806656
virsi1393,0.042516824,0.042859185,0.011086781,0.042337753,0.039477803,0.018406136
virsi1872,0.05494528,0.012493979,0.0073063006,0.007347455,0.017971965,0.012260743
virsi2206,0.0069676936,0.021136727,0.023499625,0.01841951,0.0038838526,0.009599064
virsi1738,0.023243714,0.02645022,0.00707605,0.01335224,0.01781582,0.013106348
