T696,0.02793768,0.0276827,0.008420443,0.037456665,0.001065689,0.0067768455
T566,0.022273308,0.047903724,0.012317266,0.026372625,0.020293463,0.021408977
T529,0.040353607,0.06577197,0.045153182,0.008956634,0.004135737,0.0055626608
T535,0.0007554877,0.047118958,0.044872742,0.02014499,0.0426986,0.019614007
T285,0.011012804,0.0173346,0.00578931,0.004344584,0.0027262105,0.0048778253
T39,0.0020857202,0.054013077,0.03361909,0.035077777,0.011133256,0.039285835
T382,0.007407683,0.00848087,0.0065144007,0.0049081175,0.007725011,0.0001631999
T563,0.04044628,0.035364702,0.027397456,0.0074410727,0.02395177,0.0060175764
T42,0.013104479,0.043215573,0.012588226,0.03901462,0.034466363,0.026154876
T234,0.033278394,0.036628205,0.002327808,0.04690516,0.04625517,0.007991569
T593,0.030093648,0.009424444,0.0041880934,0.024125863,0.013013237,0.012818645
T388,0.003711123,0.006542385,0.0004080723,0.0040871506,0.001063725,0.0008296709
T369,0.027437706,0.028918017,0.033138104,0.021383148,0.01859996,0.031205434
T577,0.034232415,0.031773616,0.029858021,0.033811603,0.039229926,0.022995364
T264,0.021925878,0.055721473,0.033776946,0.03269018,0.0025295939,0.028934035
T277,0.043316506,0.010972675,0.041814845,0.0050920686,0.021842204,0.017748468
T106,0.046524588,0.0026593942,0.03270608,0.032113332,0.03881612,0.023842776
T524,0.010634375,0.056165967,0.019394767,0.0431074,0.025636083,0.054819763
T455,0.010971408,0.0390495,0.02142399,0.034270596,0.0039333752,0.03977112
T458,0.027698478,0.027155256,0.00060200575,0.036901247,0.02018819,0.025355292
T364,0.032972336,0.02428956,0.025413424,0.024914362,0.01895348,0.00091137
T225,0.07392986,0.006002859,0.02537389,0.0020285083,0.015198158,0.034068823
T229,0.061381955,0.022417022,0.0411599,0.024196355,0.00067698356,0.006857371
T197,0.0067725247,0.045959875,0.052548904,0.005776698,0.021834906,0.03847574
T405,0.004465936,0.063777015,0.03677017,0.006540873,0.015096701,0.0072714374
T95,0.043428846,0.008026758,0.0016039631,0.0016802662,0.0002799742,-0.000108121334
T679,0.043766353,0.034497906,0.027203603,0.024323864,0.0018161127,0.0009273645
T574,0.049763653,0.01681261,0.014032887,0.018898536,0.027575701,0.018409904
T661,0.025966875,0.016336262,0.0042290376,0.019996157,0.010585545,0.0055252686
T471,0.0056779375,0.0153213125,0.007904744,0.0023611425,0.0033823377,0.0050055888
T396,0.0011562823,0.04764781,0.046023306,0.010241157,0.0076538306,0.046027042
T669,0.051896792,0.018385602,0.0015923965,0.038314335,0.021413516,0.006315929
T344,0.077412955,0.012545926,-0.0011789355,-0.0015538237,0.02097237,0.0096606165
T169,0.043465134,0.015116963,0.03650646,0.016697187,0.0328372,0.016272482
T687,0.023945607,0.020898517,0.016582629,0.009237792,0.0028065708,0.0008982715
T446,0.014855015,0.007148658,0.008619031,0.014009879,0.0014625022,0.000110023844
T54,0.019171301,0.019608857,0.015385699,0.021047436,0.010504196,0.021762015
T72,0.048814904,0.019161977,0.014071709,0.039120093,0.0070113814,0.005244558
T26,0.016574057,0.041781988,0.032314353,0.0072794487,0.024458017,0.026640534
T410,0.044122647,0.020130856,0.005014671,0.0320591,0.015250396,0.020689594
T481,0.023114715,0.014433931,-0.0007764551,0.0066154134,0.013921616,0.001750058
T167,0.010486445,0.057178237,-0.00036726843,-0.0010610453,0.018602494,0.017627236
T415,0.011803719,0.04507395,0.0020106041,0.045343835,0.044268202,0.008466895
T295,0.015528976,0.03283566,0.027301932,0.023133874,4.405516e-05,0.002702894
T38,0.004664335,0.046929274,0.017404862,0.04296336,0.010122922,0.058311153
T336,0.028069425,0.013204976,0.011544135,0.024538742,0.026165705,-0.00053863955
T411,0.029686887,0.026116183,0.022331886,0.024028927,0.024075637,-0.0022509533
T488,0.049522586,0.022863923,0.00065430836,0.0011282578,0.021425385,0.01257234
T281,0.002796356,0.04657576,0.00045250423,0.004607379,0.0035905463,7.046134e-06
T89,0.030365985,0.039175425,0.024990378,0.022746844,0.026973976,0.024234116
T35,0.052196603,0.007227448,0.00030852403,0.0002784298,0.014999672,0.013282307
T575,0.017145034,0.042640034,0.025092714,0.037594892,0.04764572,0.002300367
T20,0.041073386,0.03364053,0.0077710403,0.008950454,-0.0026108758,0.035721894
T414,0.03464322,0.031305276,0.040300332,0.020965632,0.00037298264,0.045003183
T168,0.006632139,0.03898563,0.027702613,0.012611368,0.0029980508,0.02882271
T648,0.019256644,0.02608153,0.027739448,0.023952525,0.01905736,-0.001286988
T150,0.04709604,0.034621213,0.03917598,0.026138308,0.029141286,0.013145374
T525,0.04911862,0.017272854,0.03132169,0.040418312,0.0027211166,0.05804864
T452,0.024541521,0.03860002,0.0314364,0.03312311,0.020891424,0.039897557
T101,0.036971886,0.060818374,0.015179767,0.025609944,0.017494198,0.03662461
T49,0.016295448,0.040104143,0.035528053,0.019166024,0.015406732,0.05179545
T104,0.069579005,0.022341477,0.0037709465,0.043038078,0.004308786,0.026242191
T472,0.01763108,-0.0008700885,0.0038088665,0.008234271,0.0007918429,0.0007726097
T45,0.008787888,0.037564833,0.02978905,0.025962953,0.03688634,0.011741051
T102,0.014880908,0.07645647,0.030192107,0.03280585,0.02209466,0.0056830724
T210,0.02657381,0.041879475,0.009762828,0.0030729459,0.0010773627,0.00072033633
T412,0.025407221,0.027348319,0.025058985,0.026981406,0.0062158266,0.0027788628
T331,0.021799887,0.038741704,0.015902719,0.041111864,0.04297696,0.005919583
T425,0.04368084,-0.00054943206,0.0007316862,0.0358486,0.028610528,0.021019768
T338,0.01905227,0.03154183,0.00834837,0.031582493,0.023433268,0.024454625
T221,0.0037659332,0.01470736,0.0002537775,0.006347993,8.671203e-05,-0.0013623167
T422,0.0101160025,0.048182346,0.041176192,0.018968869,0.0029051027,0.042524297
T330,0.0010494058,0.044484533,0.0070699644,0.043571856,0.009689799,0.042400617
T559,0.041791752,0.067727484,0.0074684364,0.008495457,0.007524115,0.028123386
T585,0.046811905,0.03715327,0.05701882,0.005865583,0.033103637,0.0018647445
T658,0.05114703,0.021538,0.01338594,0.027264614,0.016576903,0.03402887
T137,0.026130188,0.014387716,0.025606375,0.00021076787,0.004182792,0.017199507
T477,0.018554527,0.0042826007,0.011603509,0.002952374,0.0029045222,0.009857473
T440,0.032799836,0.021674385,0.011562902,0.035057332,0.038291637,0.0018329006
T628,0.01990452,0.07705263,0.03530834,0.008667054,0.0033150173,0.015626922
T154,0.04236638,0.023166485,0.009536521,0.046540685,0.044376053,0.00861486
T347,0.058206163,0.051590763,-8.586165e-05,-0.00084846833,0.0004015048,0.024529478
T509,0.045713786,0.020516185,0.019583937,0.03102831,0.024359353,0.0219568
T339,0.038075607,0.01362349,0.018211633,0.018171044,0.005496971,0.037251357
T241,0.030182736,0.029443394,0.011025783,0.025052877,0.027500497,0.013486589
T272,0.0472701,0.004647641,0.010112552,0.02508298,0.028545935,0.019465443
T86,0.03825567,0.022253659,0.0047545433,0.0013809719,0.002870131,0.018989243
T352,0.010740093,0.034925498,0.012550661,0.01354407,0.0008643266,0.019467788
T340,0.07642886,0.016628377,-0.0011538737,-0.0017882013,0.01127058,0.01512743
T407,0.046963,0.018299898,0.01921957,0.004416538,0.012831764,0.020818247
T589,0.0061727487,0.017038578,0.01223876,0.005005256,0.007806262,0.0021604532
T223,0.06523179,0.001252512,0.018513095,0.041235033,0.045788083,0.0022859587
T426,0.006784716,0.03403644,0.014744032,0.014630058,0.011644421,0.017307278
T394,0.033928495,0.034772657,0.04691284,0.002086814,0.039059322,0.026612869
