HIV1462,0.005445605,0.0077557475,0.002564546,0.0073126075,0.0033820122,-0.00042286588
HIV1216,0.00027479324,0.00018569484,4.5289133e-05,3.5668214e-05,7.3658907e-06,8.603408e-06
HIV1460,0.004181616,0.0007711916,0.0010392744,0.0032977653,0.0005104268,0.002632065
HIV1100,0.052441675,0.03134491,0.03241099,0.025069179,0.008837559,0.006554127
HIV1276,0.008313379,0.072406925,0.004858247,-0.0124926185,0.0087729925,0.028372042
HIV1421,0.0019308946,0.00096826087,0.00085572083,0.0012731031,-1.652498e-10,-1.4256954e-10
HIV1306,0.003044177,0.00102258,0.0009930837,0.0027792791,0.0013404902,0.00071664905
HIV1277,0.005330826,0.06983593,0.045823872,0.003621015,0.017304143,0.010704688
HIV1417,0.001223816,0.0010893735,0.00054596807,0.00046444318,3.182585e-05,1.9966212e-05
HIV1467,0.0015368509,0.00060921605,0.000602386,0.00041726063,9.554554e-05,6.1751525e-05
HIV1502,0.0018193937,3.9881463e-05,0.0002672994,0.0009175692,0.0010983811,5.0063678e-05
HIV1264,-0.00030259686,0.0042432942,0.0034637616,0.00051770196,0.0026583709,0.0002634574
HIV1211,0.0019308946,0.00096826087,0.00085572083,0.0012731031,-1.652498e-10,-1.4256954e-10
HIV1245,0.005123058,0.022396525,0.022352006,0.0025521067,0.022272358,0.0010721445
HIV1312,0.008313379,0.072406925,0.004858247,-0.0124926185,0.0087729925,0.028372042
HIV1516,0.0018816219,0.06493152,0.0013822677,0.05150737,0.0009037134,0.002340502
HIV1304,0.0015340756,0.00076573505,0.0007151182,-1.5165299e-06,1.6377055e-05,3.191955e-05
HIV1547,0.056514576,0.0267108,0.0049342755,0.0013431013,0.01810446,0.020708023
HIV1226,0.016713561,0.044450752,0.04759041,0.012468354,0.021093208,0.03928776
HIV1551,0.0016657155,0.001080384,0.0015965468,0.0001816429,0.0003319139,0.00062247197
HIV1667,0.000901936,0.0013307572,0.00045808783,0.000101204714,0.0002668785,0.00027625624
HIV1265,0.0027525357,0.0004471057,0.0017196502,0.0010980819,0.0008990705,0.0006518249
HIV1469,0.015693001,0.004047592,0.0065858243,0.013374163,0.0019377234,0.012844505
HIV1595,0.006315139,0.0063143084,0.0017214849,0.009026914,0.00074807124,0.00025393922
HIV1190,0.0054802424,0.03995856,0.03495069,0.019634103,4.5476187e-05,7.401271e-05
HIV1013,0.020247335,0.0180263,-0.00049214775,-0.0004138561,0.002180051,0.010408527
HIV1261,0.028707242,0.009252102,0.0067034024,0.027550442,0.017252913,0.016088473
HIV1465,0.0010723863,0.001314465,1.7897093e-05,0.00071508565,3.663205e-05,8.151978e-06
HIV1327,0.0002486273,0.0008089536,8.772159e-05,7.82684e-05,2.0549945e-05,1.809839e-05
HIV1538,0.0054802424,0.03995856,0.03495069,0.019634103,4.5476187e-05,7.401271e-05
HIV1552,0.051345367,0.014058051,0.0003078347,-0.00026763062,0.027759856,0.005620663
HIV1169,0.0004488762,0.0014739223,0.0013464688,0.00016110862,5.9928014e-05,0.00030916
HIV1291,0.024699064,0.050729826,-0.00030142794,0.005512654,0.0035758156,0.028345577
HIV1120,0.00027479324,0.00018569484,4.5289133e-05,3.5668214e-05,7.3658907e-06,8.603408e-06
HIV1289,0.0076007554,0.014436373,0.0051508145,0.0072738756,0.0013341586,0.00049016613
HIV1498,0.026768235,0.0012040385,0.01690972,0.01072727,0.012876451,0.0032982074
HIV1649,0.0048453724,0.063491136,0.0033913704,-0.0017724767,0.004179535,0.002278761
HIV1367,0.0027525357,0.0004471057,0.0017196502,0.0010980819,0.0008990705,0.0006518249
HIV1010,-0.0007349536,0.01677738,0.0078455275,0.013529962,0.011033881,0.0072607887
HIV1178,0.00090232847,0.0014057375,0.0002650122,0.00063430966,7.321981e-06,1.2880179e-05
HIV1164,0.0132756345,0.017926715,0.0078041176,0.009772366,0.0015495825,0.0047331103
HIV1114,0.016646095,0.031888425,0.026657842,0.022647547,0.005013577,0.0023374797
HIV1081,-4.575479e-06,0.0006650382,0.00050747243,-1.5505992e-05,0.00014739484,2.866943e-05
HIV1307,0.00025733086,9.5779535e-05,4.6958492e-05,6.418587e-05,2.452337e-06,7.5299026e-06
HIV1468,0.015738193,0.004061259,0.006645192,0.013336364,0.0019206206,0.012884322
HIV1266,0.003704514,0.028527303,0.0053902967,0.02283718,0.005124077,0.015709283
HIV1363,0.020084364,0.02031547,0.02348925,0.010492365,-0.0003064665,0.021873228
HIV1243,0.038451802,0.04894333,0.007053872,0.061220534,0.05689489,0.009101113
HIV1185,0.0012153804,0.0020785488,0.0012107665,0.00024997216,0.00010066573,6.805057e-05
HIV1454,0.04378265,0.010132802,0.0029207873,0.0031395566,0.00037860862,0.00077161496
HIV1654,0.019335931,0.009997409,0.0050246175,0.015415955,0.015287471,0.005321313
HIV1269,0.0010679319,0.0013390026,0.0006216198,0.00035493422,1.5686259e-05,3.5150257e-05
HIV1563,0.004478132,0.0018353985,0.0040459125,-0.00016292473,0.0004639892,0.0012570337
HIV1123,0.012449909,0.03606421,0.027079172,0.026755452,1.8112167e-05,2.7607237e-05
HIV1231,0.0052390317,0.06502796,-0.010991762,-0.0016864936,0.016524088,0.0032135178
HIV1611,0.027394366,0.05891163,0.008612002,0.053472403,0.0022108466,0.002523483
HIV1596,0.0007141836,0.0010944986,0.0005824615,0.00079858716,4.687986e-06,9.088628e-06
HIV1008,0.045154203,0.024703898,0.027774544,0.028899176,0.043781765,0.013567504
HIV1386,0.0027413366,0.0034504093,0.0026324517,0.0024128067,0.00042490775,0.00051241956
HIV1360,0.05071445,0.0046373587,-0.003079434,0.0023628075,0.017105425,0.0213097
HIV1239,0.04937143,0.016760208,0.01600311,0.024001526,0.031348966,0.009256923
HIV1329,0.018854048,0.0125940535,0.008468383,0.019578554,0.011871344,0.010430758
HIV1126,0.016646095,0.031888425,0.026657842,0.022647547,0.005013577,0.0023374797
